file_name|id|source_org|source_file|original_id|type|name|address|city|state|zip_code|county|location_description|phone|url|latitude|longitude|latlng_source|date_from|date_to|open_to_spec_group|data_issues|food_bucks|snap|wic|fmnp|fresh_produce|free_distribution|food_rx|group_id|merged_record|timestamp|in_error|active_record
ARC_GIS_SNAP_QUERY|14|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|166|supermarket|La Madina Mediterranean Halal Market|2880 Banksville Rd|Pittsburgh|PA|15216|ALLEGHENY||||40.404137|-80.040634|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|15|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|167|other|Ukani Brothers|2900 Banksville Rd|Pittsburgh|PA|15216|ALLEGHENY||||40.403049|-80.041542|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|16|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|169|other|Steel Vape And Mart Inc|2961 W Liberty Ave|Pittsburgh|PA|15216|ALLEGHENY||||40.393684|-80.035423|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|17|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|170|convenience store|Tim's Corner Market|2130 Broadway Ave|Pittsburgh|PA|15216|ALLEGHENY||||40.404045|-80.030479|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|18|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|172|convenience store|DOLLARTREE 8562|2858 Banksville Rd|Pittsburgh|PA|15216|ALLEGHENY||||40.404572|-80.039886|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|19|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|174|supermarket|Jmart International Market|1435 Potomac Ave|Pittsburgh|PA|15216|ALLEGHENY||||40.395931|-80.034981|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|20|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|175|supermarket|Las Palmas Iga 2|1616 Broadway Ave|Pittsburgh|PA|15216|ALLEGHENY||||40.410118|-80.02478|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|21|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|176|convenience store|CVS Pharmacy 4144|3075 W Liberty Ave|Pittsburgh|PA|15216|ALLEGHENY||||40.391556|-80.038597|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|22|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|177|convenience store|Dollar General 10277|1695 McFarland Rd|Pittsburgh|PA|15216|ALLEGHENY||||40.395996|-80.046486|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|23|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|178|convenience store|Rite Aid 1094|3210 Banksville Rd|Pittsburgh|PA|15216|ALLEGHENY||||40.399281|-80.044708|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|24|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|1568|convenience store|American Natural 10|73 E Carson St|Pittsburgh|PA|15219|ALLEGHENY||||40.431019|-80.001076|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|25|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|3889|convenience store|Dollar General 21279|960 Unity Center Rd|Plum|PA|15239|ALLEGHENY||||40.479942|-79.763626|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|26|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|4442|convenience store|Sunoco Bellevue N/A|4528 Ohio River Blvd|Pittsburgh|PA|15202|ALLEGHENY||||40.492054|-80.061394|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|27|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|4472|convenience store|Par Mar Store 204|901 Ohio River Blvd|Pittsburgh|PA|15202|ALLEGHENY||||40.495754|-80.06646|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|28|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5365|supermarket|Nataliya's European Food Market|4370 Murray Ave|Pittsburgh|PA|15217|ALLEGHENY||||40.419895|-79.928581|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|29|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5920|convenience store|California Mini Mart LLC|3901 California Ave|Pittsburgh|PA|15212|ALLEGHENY||||40.485088|-80.042328|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|30|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5924|other|Isaly's|537 E Ohio St|Pittsburgh|PA|15212|ALLEGHENY||||40.453526|-79.999336|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|31|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5928|convenience store|7-eleven Store #40243a 40243A|310 Cedar Ave|Pittsburgh|PA|15212|ALLEGHENY||||40.451134|-80.000679|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|32|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5932|supermarket|Global Food Market |1200 Hodgkiss St|Pittsburgh|PA|15212|ALLEGHENY||||40.46767|-80.026886|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|33|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5940|convenience store|Nilkanth Convenience Corp|1601 Lowrie St|Pittsburgh|PA|15212|ALLEGHENY||||40.462639|-79.98336|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|34|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5944|convenience store|Dollar General 21679|1930 Spring Garden Ave|Pittsburgh|PA|15212|ALLEGHENY||||40.469845|-79.985909|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|35|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5948|convenience store|Family Dollar 11692|3210 Brighton Rd|Pittsburgh|PA|15212|ALLEGHENY||||40.475876|-80.031197|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|36|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5952|other|Saad United Inc|1318 Federal Street|Pittsburgh|PA|15212|ALLEGHENY||||40.457172|-80.007156|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|37|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|5957|supermarket|Giant Eagle 91|318 Cedar Ave|Pittsburgh|PA|15212|ALLEGHENY||||40.45145|-80.001038|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|38|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|7263|other|K & Z LLC|101 Fern Hollow Rd|Coraopolis|PA|15108|ALLEGHENY||||40.520992|-80.192963|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|39|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8753|convenience store|Bp Dormont|2873 W Liberty Ave|Pittsburgh|PA|15216|ALLEGHENY||||40.395462|-80.033112|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|40|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8923|convenience store|Dollar Tree 5828|1516 Brighton Rd|Pittsburgh|PA|15212|ALLEGHENY||||40.457397|-80.015732|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|41|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8928|other|Waltmire Pharmacy|1435 Spring Garden Ave|Pittsburgh|PA|15212|ALLEGHENY||||40.462692|-79.98687|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|42|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8933|convenience store|Hanini Market|3245 Brighton Rd|Pittsburgh|PA|15212|ALLEGHENY||||40.476002|-80.031479|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|43|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8942|convenience store|Family Dollar Store 7104|2020 Spring Garden Ave|Pittsburgh|PA|15212|ALLEGHENY||||40.469975|-79.98597|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|44|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8944|convenience store|New Big Toms Corner Store|1300 Woodland Ave|Pittsburgh|PA|15212|ALLEGHENY||||40.469124|-80.030113|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|45|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8952|convenience store|Rite Aid 10929|3730 Brighton Rd|Pittsburgh|PA|15212|ALLEGHENY||||40.483963|-80.03569|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|46|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8960|other|VICTORIA'S DAIRY|1716 Lowrie St|Pittsburgh|PA|15212|ALLEGHENY||||40.463951|-79.982536|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|47|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8968|convenience store|Circle K 4704200|2903 Brighton Rd|Pittsburgh|PA|15212|ALLEGHENY||||40.471836|-80.027168|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|48|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8972|convenience store|Rite Aid 10928|623 E Ohio St|Pittsburgh|PA|15212|ALLEGHENY||||40.453762|-79.998924|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|49|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|8976|supermarket|Giant Eagle 65|4110 Brighton Rd|Pittsburgh|PA|15212|ALLEGHENY||||40.489925|-80.043709|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|50|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|10972|convenience store|7-Eleven 36128H|6403 Brownsville Rd|Pittsburgh|PA|15236|ALLEGHENY||||40.321873|-79.994728|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|51|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12134|other|Walgreens 09187|1741 Washington Rd|Pittsburgh|PA|15241|ALLEGHENY||||40.347286|-80.05442|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|52|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12135|convenience store|APlus 40164H|1710 Washington Rd|Pittsburgh|PA|15241|ALLEGHENY||||40.347973|-80.053047|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|53|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12137|supermarket|Whole Foods Market 10242|111 Siena Dr|Upper St Clair|PA|15241|ALLEGHENY||||40.317978|-80.110641|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|54|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12143|other|Kajal Oil And Gas Inc 001|127 McMurray Rd|Pittsburgh|PA|15241|ALLEGHENY||||40.326485|-80.065742|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|55|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12152|convenience store|CVS Pharmacy 4051|1740 Washington Rd|Pittsburgh|PA|15241|ALLEGHENY||||40.347225|-80.05468|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|56|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12157|supermarket|Target 2787|201 S Hills Vlg|Pittsburgh|PA|15241|ALLEGHENY||||40.341427|-80.053009|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|57|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12164|other|CIO Store 13|1980 Painters Run Rd|Pittsburgh|PA|15241|ALLEGHENY||||40.362965|-80.084785|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|58|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12170|other|CIO Store 14|1909 Painters Run Rd|Pittsburgh|PA|15241|ALLEGHENY||||40.362808|-80.083366|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|59|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12923|supermarket|Brooklyn 3 Market Inc|603 Braddock Ave|Braddock|PA|15104|ALLEGHENY||||40.403332|-79.868225|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|60|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12929|other|Grow Pittsburgh Farm Stands|1000 Braddock Ave|Braddock|PA|15104|ALLEGHENY||||40.399052|-79.863136|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|61|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12935|supermarket|Miss Dees Market|1116 Bell Ave|Braddock|PA|15104|ALLEGHENY||||40.40078|-79.859497|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|62|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12941|other|Pizons Llc|1536 Brinton Ave|Braddock|PA|15104|ALLEGHENY||||40.402981|-79.842468|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|63|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12959|other|Super Mart Braddock|524 Braddock Ave|Braddock|PA|15104|ALLEGHENY||||40.403988|-79.869644|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|64|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12967|convenience store|Family Dollar Store 6347|401 6th St|Braddock|PA|15104|ALLEGHENY||||40.403336|-79.868629|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|65|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12975|convenience store|Super Stop Convenience Store, Inc.|430 Kenmawr Ave|Rankin|PA|15104|ALLEGHENY||||40.41177|-79.876472|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|66|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12983|convenience store|McKees Rocks Sunoco A-Plus|351 Stanhope St|Pittsburgh|PA|15204|ALLEGHENY||||40.463562|-80.056213|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|67|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12984|convenience store|United Food Mart|3112 Chartiers Ave|Pittsburgh|PA|15204|ALLEGHENY||||40.453579|-80.061501|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|68|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12985|convenience store|Family Dollar 11291|2928 Sheraden Blvd|Pittsburgh|PA|15204|ALLEGHENY||||40.454086|-80.053947|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|69|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12987|other|Sheraden Shoppe N Kitchen|2827 Chartiers Ave|Pittsburgh|PA|15204|ALLEGHENY||||40.453438|-80.054932|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|70|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|12988|other|Sheraden Tobacco Outlet Inc|649 Hillsboro St|Pittsburgh|PA|15204|ALLEGHENY||||40.453259|-80.054085|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|71|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|13703|supermarket|Giant Eagle Mobile Market 1270|3239 Washington Pike|Bridgeville|PA|15017|ALLEGHENY||||40.340958|-80.118401|Arc_Gis|||||True|True|False|False|True|False|False||False||False|True
ARC_GIS_SNAP_QUERY|72|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|13710|other|BJ's Wholesale Club, Inc. 388|4000 Victoria St|Bridgeville|PA|15017|ALLEGHENY||||40.359829|-80.127457|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|73|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|13716|convenience store|7-eleven Store #40169a 40169A|1001 Washington Pike|Bridgeville|PA|15017|ALLEGHENY||||40.364525|-80.109421|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|74|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|13722|convenience store|Sheetz 679|1297 Washington Pike|Bridgeville|PA|15017|ALLEGHENY||||40.37608|-80.098251|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
ARC_GIS_SNAP_QUERY|75|USDA Food and Nutrition Service|https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer|13726|other|Gulf Bridgeville|449 Railroad St|Bridgeville|PA|15017|ALLEGHENY||||40.357914|-80.110336|Arc_Gis|||||True|True|False|False|False|False|False||False||False|True
